Date,Open,Close,High,Volume
2018-12-26,3.22,3.32,3.32,695100000.0
2018-12-24,3.16,3.17,3.24,463840000.0
2018-12-21,3.4,3.23,3.43,863740000.0
2018-12-20,3.45,3.37,3.54,749588000.0
2018-12-19,3.63,3.46,3.69,745364000.0
2018-12-18,3.63,3.67,3.75,564372000.0
2018-12-17,3.63,3.58,3.7,662868000.0
2018-12-14,3.68,3.66,3.76,471820000.0
2018-12-13,3.76,3.72,3.83,471384000.0
2018-12-12,3.71,3.72,3.81,654136000.0
2018-12-11,3.88,3.7,3.89,671912000.0
2018-12-10,3.64,3.79,3.82,629472000.0
2018-12-07,3.96,3.69,3.97,681676000.0
2018-12-06,3.78,3.95,3.96,692308000.0
2018-12-04,4.2,3.92,4.21,812112000.0
2018-12-03,4.31,4.25,4.36,890804000.0
2018-11-30,3.94,4.08,4.09,729564000.0
2018-11-29,4.0,3.93,4.03,549172000.0
2018-11-28,3.96,4.0,4.0,804524000.0
2018-11-27,3.79,3.84,3.92,738060000.0
2018-11-26,3.74,3.82,3.83,814832000.0
2018-11-23,3.58,3.62,3.73,411968000.0
2018-11-21,3.86,3.61,3.88,1025496000.0
2018-11-20,3.35,3.72,3.85,1692032000.0
2018-11-19,4.04,3.61,4.04,1697820000.0
2018-11-16,4.08,4.11,4.26,1963520000.0
2018-11-15,4.92,5.05,5.13,840708000.0
2018-11-14,5.15,4.92,5.17,526580000.0
2018-11-13,4.83,4.98,5.1,644712000.0
2018-11-12,5.04,4.73,5.07,617116000.0
2018-11-09,5.05,5.14,5.23,413240000.0
2018-11-08,5.28,5.14,5.28,511352000.0
2018-11-07,5.34,5.34,5.43,483812000.0
2018-11-06,5.28,5.27,5.37,299012000.0
2018-11-05,5.35,5.29,5.38,379332000.0
2018-11-02,5.44,5.37,5.55,452960000.0
2018-11-01,5.3,5.45,5.46,566528000.0
2018-10-31,5.24,5.27,5.31,745772000.0
2018-10-30,4.66,5.07,5.08,807192000.0
2018-10-29,5.09,4.64,5.1,758016000.0
2018-10-26,4.95,4.95,5.12,664784000.0
2018-10-25,4.88,5.19,5.24,951720000.0
2018-10-24,5.48,4.98,5.53,884288000.0
2018-10-23,5.51,5.52,5.6,626436000.0
2018-10-22,5.78,5.78,5.88,368844000.0
2018-10-19,6.04,5.72,6.06,613608000.0
2018-10-18,6.14,5.98,6.18,524020000.0
2018-10-17,6.2,6.07,6.24,329668000.0
2018-10-16,5.99,6.14,6.15,408712000.0
2018-10-15,6.15,5.88,6.15,449760000.0
2018-10-12,6.13,6.16,6.23,608236000.0
2018-10-11,6.05,5.87,6.18,725436000.0
2018-10-10,6.53,6.14,6.57,684940000.0
2018-10-09,6.62,6.63,6.71,273500000.0
2018-10-08,6.66,6.64,6.77,408612000.0
2018-10-05,6.95,6.74,7.01,426636000.0
2018-10-04,7.13,6.98,7.15,391220000.0
2018-10-03,7.23,7.16,7.24,320552000.0
2018-10-02,7.2,7.16,7.31,383964000.0
2018-10-01,7.1,7.23,7.3,622060000.0
2018-09-28,6.81,7.02,7.04,709396000.0
2018-09-27,6.7,6.68,6.73,214428000.0
2018-09-26,6.71,6.67,6.75,268548000.0
2018-09-25,6.7,6.71,6.73,280388000.0
2018-09-24,6.55,6.64,6.64,293912000.0
2018-09-21,6.66,6.58,6.71,435128000.0
2018-09-20,6.67,6.65,6.71,430584000.0
2018-09-19,6.75,6.79,6.81,224860000.0
2018-09-18,6.85,6.77,6.95,299520000.0
2018-09-17,6.88,6.84,6.93,205528000.0
2018-09-14,6.87,6.91,6.97,386936000.0
2018-09-13,6.77,6.78,6.87,305536000.0
2018-09-12,6.77,6.7,6.79,419092000.0
2018-09-11,6.82,6.82,6.9,243112000.0
2018-09-10,6.81,6.86,6.89,220140000.0
2018-09-07,6.72,6.79,6.92,295420000.0
2018-09-06,6.94,6.81,6.94,322796000.0
2018-09-05,7.07,6.96,7.11,393156000.0
2018-09-04,7.0,7.09,7.13,391720000.0
2018-08-31,6.92,7.01,7.03,306592000.0
2018-08-30,6.93,6.94,7.04,346608000.0
2018-08-29,6.84,6.96,6.98,420108000.0
2018-08-28,6.89,6.85,6.91,475384000.0
2018-08-27,6.83,6.89,6.97,505776000.0
2018-08-24,6.67,6.8,6.82,531512000.0
2018-08-23,6.53,6.67,6.73,720684000.0
2018-08-22,6.3,6.57,6.57,749856000.0
2018-08-21,6.21,6.33,6.33,673988000.0
2018-08-20,6.07,6.19,6.32,854388000.0
2018-08-17,6.32,6.12,6.32,1143188000.0
2018-08-16,6.54,6.43,6.55,801260000.0
2018-08-15,6.55,6.47,6.59,591136000.0
2018-08-14,6.5,6.53,6.55,466220000.0
2018-08-13,6.37,6.4,6.52,375208000.0
2018-08-10,6.32,6.36,6.4,256396000.0
2018-08-09,6.47,6.41,6.48,204280000.0
2018-08-08,6.42,6.46,6.5,262100000.0
2018-08-07,6.4,6.42,6.44,258132000.0
2018-08-06,6.28,6.35,6.35,207508000.0
2018-08-03,6.29,6.3,6.32,214288000.0
2018-08-02,6.08,6.26,6.26,269668000.0
2018-08-01,6.15,6.16,6.2,283556000.0
2018-07-31,6.09,6.12,6.19,283988000.0
2018-07-30,6.31,6.1,6.32,340340000.0
2018-07-27,6.4,6.3,6.41,295420000.0
2018-07-26,6.27,6.37,6.4,325124000.0
2018-07-25,6.22,6.29,6.3,319112000.0
2018-07-24,6.28,6.21,6.37,354620000.0
2018-07-23,6.24,6.23,6.24,301584000.0
2018-07-20,6.29,6.27,6.33,222352000.0
2018-07-19,6.27,6.3,6.33,235752000.0
2018-07-18,6.33,6.29,6.34,277640000.0
2018-07-17,6.15,6.34,6.35,362136000.0
2018-07-16,6.2,6.2,6.25,197036000.0
2018-07-13,6.29,6.23,6.29,246988000.0
2018-07-12,6.23,6.28,6.32,345508000.0
2018-07-11,6.23,6.18,6.27,367508000.0
2018-07-10,6.24,6.33,6.35,360016000.0
2018-07-09,6.25,6.23,6.26,303880000.0
2018-07-06,6.04,6.18,6.19,296352000.0
2018-07-05,5.97,6.06,6.07,306216000.0
2018-07-03,6.09,5.92,6.09,222732000.0
2018-07-02,5.85,6.05,6.05,357572000.0
2018-06-29,6.08,5.92,6.09,392300000.0
2018-06-28,5.88,6.02,6.03,338012000.0
2018-06-27,6.09,5.89,6.16,453892000.0
2018-06-26,6.09,6.04,6.14,478884000.0
2018-06-25,6.16,5.97,6.17,665816000.0
2018-06-22,6.44,6.27,6.46,434160000.0
2018-06-21,6.59,6.42,6.6,359516000.0
2018-06-20,6.54,6.55,6.61,369780000.0
2018-06-19,6.52,6.5,6.59,594932000.0
2018-06-18,6.58,6.62,6.64,356268000.0
2018-06-15,6.61,6.63,6.68,432260000.0
2018-06-14,6.6,6.67,6.73,430016000.0
2018-06-13,6.56,6.55,6.64,338208000.0
2018-06-12,6.54,6.56,6.57,319160000.0
2018-06-11,6.54,6.51,6.58,265372000.0
2018-06-08,6.49,6.55,6.59,360456000.0
2018-06-07,6.62,6.57,6.63,369448000.0
2018-06-06,6.53,6.62,6.63,371356000.0
2018-06-05,6.62,6.62,6.66,391712000.0
2018-06-04,6.47,6.62,6.64,642024000.0
2018-06-01,6.34,6.44,6.44,421968000.0
2018-05-31,6.29,6.3,6.38,493868000.0
2018-05-30,6.24,6.32,6.33,390996000.0
2018-05-29,6.21,6.21,6.28,352684000.0
2018-05-25,6.2,6.23,6.24,292112000.0
2018-05-24,6.18,6.19,6.23,437372000.0
2018-05-23,6.0,6.18,6.18,442956000.0
2018-05-22,6.11,6.06,6.14,518264000.0
2018-05-21,6.24,6.1,6.25,640624000.0
2018-05-18,6.24,6.14,6.3,483716000.0
2018-05-17,6.15,6.19,6.28,519784000.0
2018-05-16,6.09,6.15,6.21,553828000.0
2018-05-15,6.31,6.13,6.32,963528000.0
2018-05-14,6.4,6.38,6.46,523140000.0
2018-05-11,6.31,6.36,6.49,1214456000.0
2018-05-10,6.44,6.5,6.51,994080000.0
2018-05-09,6.28,6.39,6.39,596760000.0
2018-05-08,6.21,6.26,6.26,506616000.0
2018-05-07,6.08,6.21,6.27,687616000.0
2018-05-04,5.79,5.97,5.97,400660000.0
2018-05-03,5.69,5.82,5.85,443144000.0
2018-05-02,5.67,5.65,5.71,268248000.0
2018-05-01,5.61,5.67,5.68,253788000.0
2018-04-30,5.67,5.62,5.72,327844000.0
2018-04-27,5.73,5.65,5.75,400848000.0
2018-04-26,5.57,5.63,5.63,375824000.0
2018-04-25,5.5,5.41,5.53,588492000.0
2018-04-24,5.62,5.53,5.71,414596000.0
2018-04-23,5.73,5.59,5.78,427508000.0
2018-04-20,5.71,5.71,5.8,386200000.0
2018-04-19,5.79,5.72,5.82,471996000.0
2018-04-18,5.88,5.9,5.98,391364000.0
2018-04-17,5.84,5.93,5.96,447224000.0
2018-04-16,5.79,5.78,5.82,350792000.0
2018-04-13,5.92,5.78,5.93,503036000.0
2018-04-12,5.75,5.86,5.88,593920000.0
2018-04-11,5.68,5.65,5.72,460244000.0
2018-04-10,5.61,5.69,5.72,761676000.0
2018-04-09,5.42,5.38,5.54,499524000.0
2018-04-06,5.43,5.35,5.53,662988000.0
2018-04-05,5.71,5.53,5.72,701240000.0
2018-04-04,5.37,5.65,5.66,789168000.0
2018-04-03,5.69,5.63,5.75,667432000.0
2018-04-02,5.71,5.52,5.86,922092000.0
2018-03-29,5.6,5.78,5.88,916628000.0
2018-03-28,5.6,5.53,5.73,945904000.0
2018-03-27,6.19,5.63,6.25,1409000000.0
2018-03-26,5.94,6.11,6.11,611424000.0
2018-03-23,6.05,5.82,6.06,735620000.0
