,Date,Open,Close,High,Volume,aggregate_sentiment_score,daily_return,conditional_volatility,lagged_volatility_1,lagged_volatility_2,lagged_volatility_3,volatility_shocks
5567,2021-07-15,4369.02,4360.02,4369.02,3905230000.0,-0.09,-0.0020599585261683396,0.8383273595627464,0.791350924502282,0.7413326050318441,0.5077275804200154,-0.6366322390004607
5576,2021-07-14,4380.1,4374.29,4393.68,4006370000.0,0.5000000000000001,-0.0013264537339331066,0.7727585081633023,0.8383273595627464,0.791350924502282,0.7413326050318441,-0.5633488590088338
5591,2021-07-13,4381.06,4369.2,4392.37,3695430000.0,0.71,-0.0027071074123615245,0.7109576386978352,0.7727585081633023,0.8383273595627464,0.791350924502282,-0.40182070108477874
5599,2021-07-12,4372.41,4384.62,4386.68,3384460000.0,1.03,0.0027925103089600557,0.6667056422912916,0.7109576386978352,0.7727585081633023,0.8383273595627464,-0.3924987304592485
5605,2021-07-09,4329.37,4369.54,4371.6,3531120000.0,0.55,0.009278486246266794,0.6207298607621106,0.6667056422912916,0.7109576386978352,0.7727585081633023,0.38317038613601123
5614,2021-07-08,4321.06,4320.81,4330.87,4347500000.0,-0.8300000000000001,-5.785617417948373e-05,0.6882478545319333,0.6207298607621106,0.6667056422912916,0.7109576386978352,-0.4704353518417592
5622,2021-07-07,4351.0,4358.12,4361.87,4037380000.0,0.04999999999999994,0.0016364054240404255,0.6321921216017017,0.6882478545319333,0.6207298607621106,0.6667056422912916,-0.38702873101037744
5629,2021-07-06,4356.45,4343.54,4356.45,4309570000.0,1.17,-0.0029634220523591125,0.5843942915771876,0.6321921216017017,0.6882478545319333,0.6207298607621106,-0.22071648812411607
5637,2021-07-02,4326.6,4352.33,4355.43,3225840000.0,1.9,0.005946932926547303,0.5612550783483838,0.5843942915771876,0.6321921216017017,0.6882478545319333,-0.019645158656654615
5648,2021-07-01,4300.72,4319.93,4320.66,3788230000.0,0.96,0.004466693948920189,0.571621807391318,0.5612550783483838,0.5843942915771876,0.6321921216017017,-0.17037207844980365
5657,2021-06-30,4290.64,4297.5,4302.43,4266040000.0,0.46,0.0015988290791116644,0.5566148107897038,0.571621807391318,0.5612550783483838,0.5843942915771876,-0.2980126430714899
5664,2021-06-29,4293.2,4291.79,4300.52,3707150000.0,0.49,-0.00032842634864433393,0.518271254757862,0.5566148107897038,0.571621807391318,0.5612550783483838,-0.26153839438277365
5671,2021-06-28,4284.89,4290.6,4292.14,4147890000.0,1.56,0.0013325896347397568,0.48407575318891494,0.518271254757862,0.5566148107897038,0.571621807391318,-0.22759911168686922
5679,2021-06-25,4274.45,4280.7,4286.12,7341450000.0,0.13000000000000006,0.0014621764203581748,0.4544342596850114,0.48407575318891494,0.518271254757862,0.5566148107897038,-0.197486139370981
5687,2021-06-24,4256.97,4266.49,4271.27,3816660000.0,1.3,0.0022363324148395518,0.42944222638112,0.4544342596850114,0.48407575318891494,0.518271254757862,-0.15469465384868186
5701,2021-06-23,4249.27,4241.83,4256.6,3730350000.0,0.06999999999999995,-0.001750888976224271,0.41288230727677616,0.42944222638112,0.4544342596850114,0.48407575318891494,-0.1192556180041019
5707,2021-06-22,4224.6,4246.43,4255.83,3828390000.0,0.9500000000000001,0.005167353122189066,0.4040609119230877,0.41288230727677616,0.42944222638112,0.4544342596850114,0.05343832986627489
5710,2021-06-21,4173.39,4224.79,4226.24,4128950000.0,-0.05999999999999994,0.012316126697960084,0.4346418307170224,0.4040609119230877,0.41288230727677616,0.42944222638112,1.204410911066233
5719,2021-06-18,4204.77,4166.45,4204.77,6817010000.0,-0.87,-0.009113459237960843,0.6584325290558376,0.4346418307170224,0.4040609119230877,0.41288230727677616,0.4930017380657353
5722,2021-06-17,4220.37,4221.85,4232.29,5312680000.0,0.62,0.0003506801536359307,0.7367552291417051,0.6584325290558376,0.4346418307170224,0.4040609119230877,-0.542547347905883
5729,2021-06-16,4248.87,4223.7,4251.89,4538350000.0,-1.06,-0.0059239280090941995,0.6745893490812422,0.7367552291417051,0.6584325290558376,0.4346418307170224,-0.04083203134054553
5737,2021-06-15,4255.27,4246.58,4257.16,4048940000.0,0.21,-0.0020421735871050503,0.6802824654110221,0.6745893490812422,0.7367552291417051,0.6584325290558376,-0.3975354642175947
5749,2021-06-14,4248.31,4255.14,4255.58,4151200000.0,1.0499999999999998,0.0016076981199582721,0.6345353772065944,0.6802824654110221,0.6745893490812422,0.7367552291417051,-0.3906342084755659
5755,2021-06-11,4242.89,4247.43,4248.37,3815010000.0,0.91,0.0010700253836418015,0.5863437688405163,0.6345353772065944,0.6802824654110221,0.6745893490812422,-0.3406874381680409
5760,2021-06-10,4228.56,4239.18,4249.74,4408210000.0,0.37,0.002511493274306121,0.5426464935782933,0.5863437688405163,0.6345353772065944,0.6802824654110221,-0.25449389139305717
5767,2021-06-09,4232.99,4219.54,4237.08,4713260000.0,-0.42000000000000004,-0.003177423050845813,0.5113997156136674,0.5426464935782933,0.5863437688405163,0.6345353772065944,-0.1253957292358565
5772,2021-06-08,4233.81,4227.25,4236.74,4659620000.0,0.39,-0.0015494318356280513,0.5031450476450101,0.5113997156136674,0.5426464935782933,0.5863437688405163,-0.2106512575483433
5779,2021-06-07,4229.33,4226.52,4232.33,4476920000.0,-0.030000000000000002,-0.0006644078376479231,0.47807992599332544,0.5031450476450101,0.5113997156136674,0.5426464935782933,-0.21471611409405447
5783,2021-06-04,4206.04,4229.89,4233.45,4139790000.0,-0.59,0.005670416829131526,0.450768850673481,0.47807992599332544,0.5031450476450101,0.5113997156136674,0.06287839306884321
5792,2021-06-03,4191.43,4192.85,4204.39,5587970000.0,-0.64,0.00033878652393099076,0.48024662555315595,0.450768850673481,0.47807992599332544,0.5031450476450101,-0.23033606342305513
5804,2021-06-02,4206.81,4208.12,4217.37,5833670000.0,-0.15000000000000002,0.0003113998492918602,0.44977469928800584,0.48024662555315595,0.450768850673481,0.47807992599332544,-0.20189403189776142
5810,2021-06-01,4216.52,4202.04,4234.12,5074670000.0,-0.030000000000000054,-0.0034341115422197623,0.423519552872813,0.44977469928800584,0.48024662555315595,0.450768850673481,-0.02363425377545425
5818,2021-05-28,4210.77,4204.1,4218.35,4649250000.0,0.61,-0.0015840333240713866,0.4362959057325364,0.423519552872813,0.44977469928800584,0.48024662555315595,-0.14641174560271117
5828,2021-05-27,4201.93,4200.87,4213.37,6406310000.0,-0.72,-0.00025226503059317984,0.42187807197004307,0.4362959057325364,0.423519552872813,0.44977469928800584,-0.17213688286661216
5843,2021-05-26,4191.58,4195.99,4202.6,4420890000.0,-0.18000000000000002,0.0010521092285009125,0.40089139669687407,0.42187807197004307,0.4362959057325364,0.423519552872813,-0.15779900301424812
5850,2021-05-25,4205.93,4188.12,4213.41,4182250000.0,-0.01999999999999999,-0.004234497483315319,0.38232772063816783,0.40089139669687407,0.42187807197004307,0.4362959057325364,0.07913785830480818
5859,2021-05-24,4170.16,4197.04,4209.52,3684800000.0,1.47,0.006445795844763776,0.42037138376607996,0.38232772063816783,0.40089139669687407,0.42187807197004307,0.17536227829188333
5866,2021-05-21,4168.6,4155.85,4188.72,3995250000.0,0.96,-0.0030585808185002155,0.47492771058035005,0.42037138376607996,0.38232772063816783,0.40089139669687407,-0.09805084081199955
5874,2021-05-20,4121.97,4159.12,4172.79,3978880000.0,-0.75,0.009012680829797315,0.471576019681234,0.47492771058035005,0.42037138376607996,0.38232772063816783,0.5001960562603351
5881,2021-05-19,4098.45,4115.68,4116.93,4247450000.0,-1.45,0.004204028352182038,0.5770853729950007,0.471576019681234,0.47492771058035005,0.42037138376607996,-0.1967323196761295
5896,2021-05-18,4165.93,4127.83,4169.14,4398150000.0,-0.63,-0.009145616945075976,0.557746421518657,0.5770853729950007,0.471576019681234,0.47492771058035005,0.6216551930608736
5904,2021-05-17,4169.91,4163.29,4171.91,4125050000.0,-1.37,-0.0015875642399955613,0.666957386646191,0.557746421518657,0.5770853729950007,0.471576019681234,-0.4007416259747421
5911,2021-05-14,4129.58,4173.85,4183.12,4008880000.0,0.48000000000000004,0.010720218521011928,0.619736313428595,0.666957386646191,0.557746421518657,0.5770853729950007,0.6579612278089839
5918,2021-05-13,4074.98,4112.5,4131.58,4779540000.0,-0.48000000000000004,0.009207407152918538,0.7243834453550649,0.619736313428595,0.666957386646191,0.557746421518657,0.2313331136695329
5923,2021-05-12,4130.54,4063.04,4134.72,4733070000.0,-0.95,-0.01634168898013335,0.7643454785971888,0.7243834453550649,0.619736313428595,0.666957386646191,2.25631518626773
5930,2021-05-11,4150.33,4152.1,4162.04,4870710000.0,-1.48,0.00042647211185627083,1.0143804987270373,0.7643454785971888,0.7243834453550649,0.619736313428595,-1.0288942858923884
5938,2021-05-10,4228.29,4188.43,4236.39,4560700000.0,-0.46,-0.009426978755004901,0.9212508990541715,1.0143804987270373,0.7643454785971888,0.7243834453550649,0.139171564314433
5945,2021-05-07,4210.33,4232.6,4238.04,4016080000.0,-0.08000000000000002,0.005289371616951744,0.9437490110399601,0.9212508990541715,1.0143804987270373,0.7643454785971888,-0.6624494898057852
5958,2021-05-06,4169.14,4201.62,4202.7,4511000000.0,1.1500000000000001,0.007790575514374562,0.8832403045309947,0.9437490110399601,0.9212508990541715,1.0143804987270373,-0.2503674281991296
5973,2021-05-05,4177.06,4167.58,4187.72,4230920000.0,-0.52,-0.0022695388622620866,0.8648485092007484,0.8832403045309947,0.9437490110399601,0.9212508990541715,-0.6705816619172362
5982,2021-05-04,4179.04,4164.66,4179.04,4452460000.0,1.09,-0.0034409816608599367,0.7974127191188984,0.8648485092007484,0.8832403045309947,0.9437490110399601,-0.4795897807573007
5999,2021-05-03,4191.97,4192.66,4209.39,4070220000.0,0.19,0.00016460041460210828,0.7484030942561671,0.7974127191188984,0.8648485092007484,0.8832403045309947,-0.5588988654263533
6007,2021-04-30,4198.1,4181.16,4198.1,4300880000.0,1.18,-0.004035158762297351,0.6850247084191293,0.7484030942561671,0.7974127191188984,0.8648485092007484,-0.26247320063781215
6023,2021-04-29,4206.14,4211.47,4218.77,4298680000.0,1.1600000000000001,0.0012671951004959243,0.6593976390246623,0.6850247084191293,0.7484030942561671,0.7974127191188984,-0.42910522530024847
6051,2021-04-28,4185.14,4183.18,4201.52,3787360000.0,0.76,-0.00046832364030833764,0.607165576931457,0.6593976390246623,0.6850247084191293,0.7484030942561671,-0.3590355704584668
6069,2021-04-27,4188.25,4186.72,4193.35,3710700000.0,1.1400000000000001,-0.0003653077060824319,0.5619835608595689,0.607165576931457,0.6593976390246623,0.6850247084191293,-0.3081251448187541
6097,2021-04-26,4185.02,4187.62,4194.18,3748320000.0,0.27,0.0006212634587169127,0.5221940956857283,0.5619835608595689,0.607165576931457,0.6593976390246623,-0.2725677475737046
6101,2021-04-23,4138.77,4180.16,4194.16,3569880000.0,1.78,0.010000555720660827,0.48611993338919673,0.5221940956857283,0.5619835608595689,0.607165576931457,0.663974405633021
6114,2021-04-22,4170.45,4134.97,4179.56,4245140000.0,-0.03999999999999991,-0.00850747521250694,0.6149104564306197,0.48611993338919673,0.5221940956857283,0.5619835608595689,0.4354323913123767
6131,2021-04-21,4128.41,4173.41,4175.02,3887250000.0,-0.66,0.010900080176145296,0.6902443201942061,0.6149104564306197,0.48611993338919673,0.5221940956857283,0.6026411917991937
6145,2021-04-20,4159.18,4134.93,4159.18,4342650000.0,-0.19,-0.0058304761996355045,0.7788266229142624,0.6902443201942061,0.6149104564306197,0.48611993338919673,-0.20427419294856902
6162,2021-04-19,4179.79,4163.25,4180.81,3810290000.0,-0.55,-0.003957136602556579,0.7636685252455848,0.7788266229142624,0.6902443201942061,0.6149104564306197,-0.3834390024193341
6174,2021-04-16,4174.14,4185.47,4191.31,4163820000.0,1.9899999999999998,0.0027143315748872645,0.7250671477419804,0.7636685252455848,0.7788266229142624,0.6902443201942061,-0.4772289860045346
6183,2021-04-15,4139.75,4170.41,4173.49,4033420000.0,2.3600000000000003,0.007406244338426199,0.6711271525184231,0.7250671477419804,0.7636685252455848,0.7788266229142624,0.024865403507291717
6206,2021-04-14,4141.58,4124.66,4151.68,3985350000.0,0.72,-0.004085397360427681,0.6860203932084686,0.6711271525184231,0.7250671477419804,0.7636685252455848,-0.25924402132350594
6222,2021-04-13,4130.1,4141.58,4148.0,3734720000.0,0.8,0.002779593714437801,0.660896908584396,0.6860203932084686,0.6711271525184231,0.7250671477419804,-0.38537444661017456
6235,2021-04-12,4124.7,4127.99,4131.75,3588900000.0,-0.05,0.00079763376730428,0.6155885471781307,0.660896908584396,0.6860203932084686,0.6711271525184231,-0.37813459364781943
6241,2021-04-09,4096.1,4128.79,4129.47,3640390000.0,0.06999999999999999,0.007980762188423036,0.5678830610667588,0.6155885471781307,0.660896908584396,0.6860203932084686,0.2353015076062025
6244,2021-04-08,4089.94,4097.16,4098.18,3907100000.0,1.1800000000000002,0.001765307070519323,0.618658863535862,0.5678830610667588,0.6155885471781307,0.660896908584396,-0.3670362733370792
6252,2021-04-07,4074.29,4079.94,4083.12,4120810000.0,0.7100000000000001,0.0013867446843499336,0.5730550996597412,0.618658863535862,0.5678830610667588,0.6155885471781307,-0.32074404270180856
6259,2021-04-06,4075.57,4073.93,4086.22,4081270000.0,1.44,-0.00040239770142589315,0.5318388509112295,0.5730550996597412,0.618658863535862,0.5678830610667588,-0.274487486055769
6268,2021-04-05,4034.43,4077.9,4083.41,4005030000.0,1.9,0.010774756285274563,0.49609802535628267,0.5318388509112295,0.5730550996597412,0.618658863535862,0.8070852578654693
6276,2021-04-01,3992.78,4019.87,4020.62,4162130000.0,1.73,0.006784746467373532,0.6443153349543159,0.49609802535628267,0.5318388509112295,0.5730550996597412,-0.021695146484232153
6286,2021-03-31,3967.25,3972.88,3994.4,4578050000.0,0.64,0.001419119037116418,0.653066972136799,0.6443153349543159,0.49609802535628267,0.5318388509112295,-0.41827163484715446
6293,2021-03-30,3963.34,3958.55,3968.01,4121510000.0,0.88,-0.0012085766045809754,0.6019986238400744,0.653066972136799,0.6443153349543159,0.49609802535628267,-0.3327912686747934
6298,2021-03-29,3969.31,3971.09,3981.83,4628180000.0,-0.12999999999999995,0.0004484406609713527,0.5608661021152892,0.6019986238400744,0.653066972136799,0.6443153349543159,-0.3145301188807855
6306,2021-03-26,3917.12,3974.54,3978.18,5483160000.0,0.15000000000000002,0.014658728862021096,0.5198205405907531,0.5608661021152892,0.6019986238400744,0.653066972136799,1.7310264903524573
6310,2021-03-25,3879.34,3909.52,3919.54,4948340000.0,0.36000000000000004,0.007779673862048656,0.78423302887299,0.5198205405907531,0.5608661021152892,0.6019986238400744,-0.0868611719156609
6315,2021-03-24,3919.92,3889.13,3942.08,4783020000.0,0.15,-0.007854752137798722,0.7835674066816,0.78423302887299,0.5198205405907531,0.5608661021152892,0.08608271732166428
6321,2021-03-23,3937.6,3910.52,3949.12,4669010000.0,0.009999999999999998,-0.006877285656237284,0.8036396884000983,0.7835674066816,0.78423302887299,0.5198205405907531,-0.09979024939264702
6327,2021-03-22,3916.47,3940.59,3955.31,4316260000.0,-0.97,0.006158607113038105,0.8014570729621346,0.8036396884000983,0.7835674066816,0.78423302887299,-0.3235154659006625
6331,2021-03-19,3913.13,3913.1,3930.12,7757420000.0,-0.04999999999999999,-7.66649715194744e-06,0.772183006120258,0.8014570729621346,0.8036396884000983,0.7835674066816,-0.5935638764852225
6338,2021-03-18,3953.5,3915.45,3969.62,5118590000.0,0.59,-0.009624383457695758,0.7062742138465712,0.772183006120258,0.8014570729621346,0.8036396884000983,0.5286820574054844
6345,2021-03-17,3949.57,3974.12,3983.87,4561660000.0,1.03,0.006215866537369822,0.7841468539094177,0.7062742138465712,0.772183006120258,0.8014570729621346,-0.28956933951509345
6353,2021-03-16,3973.59,3962.7,3981.04,4613080000.0,0.5,-0.0027405947770153256,0.7584706097635546,0.7841468539094177,0.7062742138465712,0.772183006120258,-0.46947025960264943
6363,2021-03-15,3942.95,3968.93,3970.08,4900100000.0,2.15,0.00658897525964063,0.7081264316605523,0.7584706097635546,0.7841468539094177,0.7062742138465712,-0.13217231495171056
6370,2021-03-12,3924.52,3943.34,3944.98,4476280000.0,0.8099999999999999,0.0047954909135385125,0.7012696152510972,0.7081264316605523,0.7584706097635546,0.7841468539094177,-0.30831414194710544
6375,2021-03-11,3915.54,3939.34,3960.27,5312880000.0,0.99,0.0060783442385980435,0.6697792678345468,0.7012696152510972,0.7081264316605523,0.7584706097635546,-0.13878579325901763
6383,2021-03-10,3891.98,3898.81,3917.35,5847380000.0,0.88,0.0017548908267770974,0.661575459751737,0.6697792678345468,0.7012696152510972,0.7081264316605523,-0.42223953910561013
6394,2021-03-09,3851.92,3875.43,3903.76,5513560000.0,1.8399999999999999,0.006103449708197409,0.6106005826058227,0.661575459751737,0.6697792678345468,0.7012696152510972,-0.06021348612427546
6401,2021-03-08,3844.38,3821.35,3881.06,5871710000.0,2.31,-0.005990562847585358,0.6138885963420938,0.6106005826058227,0.661575459751737,0.6697792678345468,0.04600137253657882
6412,2021-03-05,3793.58,3841.93,3851.68,6851070000.0,0.27,0.012745216919110684,0.6333187461721472,0.6138885963420938,0.6106005826058227,0.661575459751737,1.0953718842729492
6420,2021-03-04,3818.53,3768.46,3843.66,7195400000.0,-0.4600000000000001,-0.013112375704786962,0.7905491285408497,0.6333187461721472,0.6138885963420938,0.6106005826058227,1.2313255032532266
6426,2021-03-03,3863.98,3819.71,3874.46,6173660000.0,1.1199999999999999,-0.011457098639226906,0.9352584015487897,0.7905491285408497,0.6333187461721472,0.6138885963420938,0.557935278261054
6432,2021-03-02,3903.63,3870.29,3906.4,5536010000.0,0.75,-0.008540768464224361,0.9981666703984227,0.9352584015487897,0.7905491285408497,0.6333187461721472,-0.17677246356923704
6438,2021-03-01,3842.51,3901.82,3914.5,5114820000.0,2.56,0.01543522333058338,0.9890336651840255,0.9981666703984227,0.9352584015487897,0.7905491285408497,1.2487755993359546
6446,2021-02-26,3839.65,3811.14,3861.08,6526070000.0,-0.51,-0.007425155938692385,1.1096160642886244,0.9890336651840255,0.9981666703984227,0.9352584015487897,-0.6012299879566352
6454,2021-02-25,3915.8,3829.34,3925.02,6547470000.0,0.35,-0.022079779355431848,1.0641174789542431,1.1096160642886244,0.9890336651840255,0.9981666703984227,3.9716339401006984
6466,2021-02-24,3873.7,3925.42,3928.64,6012790000.0,0.62,0.013351576012597842,1.379647693135786,1.0641174789542431,1.1096160642886244,0.9890336651840255,-0.2549346286118497
6481,2021-02-23,3857.07,3881.37,3895.97,6296610000.0,0.53,0.00630011900224775,1.367628735959964,1.379647693135786,1.0641174789542431,1.1096160642886244,-1.535409483665196
6490,2021-02-22,3885.55,3876.5,3902.91,5917100000.0,-1.35,-0.0023291425924258295,1.2624498755241083,1.367628735959964,1.379647693135786,1.0641174789542431,-1.5130468277301166
6498,2021-02-19,3921.15,3906.7,3930.4,4845320000.0,0.14,-0.0036851433890568515,1.1495240291716255,1.2624498755241083,1.367628735959964,1.379647693135786,-1.1452277168528668
6505,2021-02-18,3915.86,3913.96,3921.97,4793650000.0,-1.26,-0.00048520631483252487,1.0578320179578398,1.1495240291716255,1.2624498755241083,1.367628735959964,-1.1090601799227897
6518,2021-02-17,3918.5,3931.33,3933.61,4730650000.0,1.52,0.0032742120709454963,0.9609851749811262,1.0578320179578398,1.1495240291716255,1.2624498755241083,-0.8472059666531878
6528,2021-02-16,3939.61,3932.59,3950.42,5058990000.0,3.04,-0.0017819022695139827,0.8819262897657365,0.9609851749811262,1.0578320179578398,1.1495240291716255,-0.7251644574693684
6540,2021-02-12,3911.64,3934.83,3937.22,4135060000.0,1.0,0.005928459674203162,0.8095145149936402,0.8819262897657365,0.9609851749811262,1.0578320179578398,-0.3619561731234164
6546,2021-02-11,3916.39,3916.37,3925.98,4590960000.0,0.28,-5.106743710402133e-06,0.7758437939621561,0.8095145149936402,0.8819262897657365,0.9609851749811262,-0.5992574237770305
6552,2021-02-10,3920.78,3909.87,3931.5,4837070000.0,1.19,-0.002782609582787177,0.7095118534658277,0.7758437939621561,0.8095145149936402,0.8819262897657365,-0.39484869205776857
6565,2021-02-09,3910.48,3911.22,3918.35,4568320000.0,0.89,0.000189235081115306,0.6661599947104271,0.7095118534658277,0.7758437939621561,0.8095145149936402,-0.44272600887255814
6580,2021-02-08,3892.59,3915.59,3915.77,4648360000.0,4.4,0.00590866235591213,0.612390877867025,0.6661599947104271,0.7095118534658277,0.7758437939621561,-0.08380563536546931
6591,2021-02-05,3878.3,3886.83,3894.56,4879470000.0,1.95,0.0021994172704534833,0.6120133477417066,0.612390877867025,0.6661599947104271,0.7095118534658277,-0.3460936629482822
6605,2021-02-04,3836.65,3871.73,3872.41,4879240000.0,2.69,0.009143393324905822,0.5693838861367779,0.6120133477417066,0.612390877867025,0.6661599947104271,0.4207752007183802
6628,2021-02-03,3840.27,3830.16,3847.51,4864870000.0,1.81,-0.0026326273933864356,0.6478671496812676,0.5693838861367779,0.6120133477417066,0.612390877867025,-0.32083180479654433
6643,2021-02-02,3791.84,3826.31,3843.09,5514090000.0,1.46,0.009090573441917327,0.6116989153687681,0.6478671496812676,0.5693838861367779,0.6120133477417066,0.3617075852598392
6656,2021-02-01,3731.16,3773.86,3784.32,5436230000.0,0.21999999999999997,0.011444162137244255,0.6771054809402032,0.6116989153687681,0.6478671496812676,0.5693838861367779,0.7366038855257713
6664,2021-01-29,3778.05,3714.23,3778.05,6643370000.0,0.47,-0.01689231217162297,0.7836401024046692,0.6771054809402032,0.6116989153687681,0.6478671496812676,2.4150822016170603
6678,2021-01-28,3755.75,3787.37,3830.5,6992770000.0,-0.17000000000000004,0.00841909072755106,1.0435712184255914,0.7836401024046692,0.6771054809402032,0.6116989153687681,-0.4638533010924405
6695,2021-01-27,3836.83,3750.77,3836.83,9976520000.0,-1.46,-0.022429974744776274,1.0081046011899746,1.0435712184255914,0.7836401024046692,0.6771054809402032,4.247163642292066
6719,2021-01-26,3862.95,3849.62,3870.89,6137500000.0,0.11999999999999998,-0.003450730659211206,1.356383401252478,1.0081046011899746,1.0435712184255914,0.7836401024046692,-1.6827269236773317
6738,2021-01-25,3851.67,3855.36,3859.22,7000840000.0,1.66,0.0009580259991120876,1.238999693243576,1.356383401252478,1.0081046011899746,1.0435712184255914,-1.5331327231505105
6750,2021-01-22,3844.23,3841.46,3852.31,5110890000.0,0.22,-0.0007205604243242423,1.1220181462144563,1.238999693243576,1.356383401252478,1.0081046011899746,-1.243727484763451
6752,2021-01-21,3857.45,3853.07,3861.44,4501760000.0,1.95,-0.0011354651388869991,1.0187189535374768,1.1220181462144563,1.238999693243576,1.356383401252478,-1.01063996400225
6764,2021-01-20,3816.21,3851.85,3859.75,4566190000.0,2.4,0.009339108696848411,0.9278990239381063,1.0187189535374768,1.1220181462144563,1.238999693243576,-0.08185523898057079
6778,2021-01-19,3781.87,3798.9,3804.53,5014440000.0,0.49,0.004503063299373115,0.9278498857199164,0.9278990239381063,1.0187189535374768,1.1220181462144563,-0.7016363308376293
6789,2021-01-15,3788.72,3768.25,3788.72,5369820000.0,-0.019999999999999997,-0.005402880128381036,0.8619172734716826,0.9278498857199164,0.9278990239381063,1.0187189535374768,-0.3930184429468563
6798,2021-01-14,3814.97,3795.54,3823.6,5198480000.0,0.63,-0.005093093785796438,0.8268081143894,0.8619172734716826,0.9278498857199164,0.9278990239381063,-0.3694173232446458
6802,2021-01-13,3802.22,3809.84,3820.95,4602510000.0,-0.55,0.002004092346050556,0.7929766850766862,0.8268081143894,0.8619172734716826,0.9278498857199164,-0.6065549015728728
6809,2021-01-12,3801.62,3801.18,3810.78,4994950000.0,0.020000000000000018,-0.00011574013183854635,0.7272531619652199,0.7929766850766862,0.8268081143894,0.8619172734716826,-0.5249539446067631
6812,2021-01-11,3803.13,3799.61,3817.86,4465430000.0,-0.95,-0.0009255534257309063,0.6667134422839925,0.7272531619652199,0.7929766850766862,0.8268081143894,-0.42383516988072034
6818,2021-01-08,3815.05,3824.67,3826.68,4773040000.0,1.51,0.0025215921154375146,0.6159173883164499,0.6667134422839925,0.7272531619652199,0.7929766850766862,-0.33897807493468324
6828,2021-01-07,3764.7,3803.79,3811.55,5099160000.0,2.27,0.010383297473902342,0.5747570233542877,0.6159173883164499,0.6667134422839925,0.7272531619652199,0.6440379913908256
6839,2021-01-06,3712.19,3748.13,3783.04,6064110000.0,0.4299999999999999,0.009681616512085872,0.6843646904236832,0.5747570233542877,0.6159173883164499,0.6667134422839925,0.37242508014017367
6850,2021-01-05,3698.02,3726.86,3737.83,4591020000.0,-0.48000000000000004,0.007798767989356505,0.7447753306997587,0.6843646904236832,0.5747570233542877,0.6159173883164499,-0.02375105819894263
6853,2021-01-04,3764.61,3700.64,3769.98,5015000000.0,-0.4200000000000001,-0.01699246402681825,0.752099313234728,0.7447753306997587,0.6843646904236832,0.5747570233542877,2.498482842898669
6862,2020-12-31,3733.27,3756.07,3760.19,3179040000.0,0.66,0.006107246462216819,1.0278469522543494,0.752099313234728,0.7447753306997587,0.6843646904236832,-0.7434250565340957
6864,2020-12-30,3736.18,3732.04,3744.62,3154850000.0,0.56,-0.0011080836576395873,0.9646320868177473,1.0278469522543494,0.752099313234728,0.7447753306997587,-0.9042615390312461
6872,2020-12-29,3750.01,3727.04,3756.12,3393290000.0,1.88,-0.006125316999154737,0.8797509658392976,0.9646320868177473,1.0278469522543494,0.752099313234728,-0.33339408035923546
6877,2020-12-28,3723.03,3735.36,3740.51,3535460000.0,0.73,0.003311818599366625,0.8520654428337742,0.8797509658392976,0.9646320868177473,1.0278469522543494,-0.647637450491477
6882,2020-12-24,3694.03,3703.06,3703.82,1883780000.0,0.28,0.0024444847497177187,0.7863108397505881,0.8520654428337742,0.8797509658392976,0.9646320868177473,-0.5809478897825134
6883,2020-12-23,3693.41,3690.01,3711.23,3779160000.0,-0.9399999999999998,-0.0009205585082619141,0.7233543999060276,0.7863108397505881,0.8520654428337742,0.8797509658392976,-0.5027133243492392
6897,2020-12-22,3698.08,3687.26,3698.26,4053310000.0,-0.22999999999999993,-0.0029258425994028547,0.665644424491047,0.7233543999060276,0.7863108397505881,0.8520654428337742,-0.3248804250209235
6904,2020-12-21,3684.28,3694.91,3702.89,4748580000.0,-0.25000000000000006,0.002885231307066687,0.6298856822165692,0.665644424491047,0.7233543999060276,0.7863108397505881,-0.3404436838975437
6910,2020-12-18,3722.38,3709.4,3726.69,7097100000.0,-0.33,-0.0034870163712463578,0.589464628661346,0.6298856822165692,0.665644424491047,0.7233543999060276,-0.18753041173578003
6917,2020-12-17,3713.64,3722.47,3725.12,4192810000.0,0.12000000000000001,0.0023777210499671287,0.572077570568597,0.589464628661346,0.6298856822165692,0.665644424491047,-0.2924714417784281
6923,2020-12-16,3696.25,3701.16,3711.27,4067040000.0,-0.15000000000000005,0.001328373351369592,0.5358283322026018,0.572077570568597,0.589464628661346,0.6298856822165692,-0.28045077972008137
6932,2020-12-15,3666.4,3694.62,3695.29,4387080000.0,0.30000000000000004,0.007696923412611772,0.49923759610795776,0.5358283322026018,0.572077570568597,0.589464628661346,0.26696285307878026
6935,2020-12-14,3675.27,3647.48,3697.61,4623850000.0,1.94,-0.007561349234205913,0.5617021811673932,0.49923759610795776,0.5358283322026018,0.572077570568597,0.3363142891936239
6944,2020-12-11,3656.08,3663.45,3665.9,4375470000.0,-0.35,0.0020158202227522075,0.6284700121577191,0.5617021811673932,0.49923759610795776,0.5358283322026018,-0.37236612706575906
6949,2020-12-10,3659.12,3668.1,3678.48,4658480000.0,0.21,0.002454141979492342,0.5827640292334847,0.6284700121577191,0.5617021811673932,0.49923759610795776,-0.30190292584666467
