,Date,Open,Close,High,Volume,aggregate_sentiment_score,Movement,Daily_Return,Volatility,sentiment_volatility,sentiment_volatility_lag1,aggregate_sentiment_score_lag1,Close_lag1,High_lag1,Volume_lag1,Daily_Return_lag1,Volatility_lag1,Log_Return,garch_cond_variance,garch_cond_volatility,garch_residuals,garch_cond_variance_lag1,garch_cond_volatility_lag1,garch_residuals_lag1,garch_cond_variance_lag2,garch_cond_volatility_lag2,garch_residuals_lag2,garch_cond_variance_lag3,garch_cond_volatility_lag3,garch_residuals_lag3,garch_cond_variance_lag5,garch_cond_volatility_lag5,garch_residuals_lag5,garch_cond_variance_lag7,garch_cond_volatility_lag7,garch_residuals_lag7,rolling_cond_variance_3,rolling_cond_volatility_3,rolling_residuals_3,rolling_cond_variance_5,rolling_cond_volatility_5,rolling_residuals_5,rolling_cond_variance_7,rolling_cond_volatility_7,rolling_residuals_7
10,2007-08-29,1432.01,1463.76,1463.76,2824070000.0,0.4,0,2.1928997800816807,1.4598592378715596,0.5746564190888325,0.4916604519381236,-1.13,1432.35,1466.71,3078090000.0,-0.913147244993262,1.4889422883844528,0.021692015591989328,2.195540311093776,1.4817355739448843,2.1692015591989326,1.6948977923904112,1.3018824034414211,-0.9173419901084975,1.8455943843037483,1.3585265489874492,-0.026284117627495194,2.1916033057185422,1.4804064663863579,2.4262704944747804,1.7052487908373632,1.3058517491803436,-1.401250501727928,1.2867266725737705,1.1343397518264846,-0.0495431035125495,1.912010829262645,1.3807148421245847,0.40852515048764665,1.8774120245313377,1.366123470468133,0.7953808150842279,1.8187515158277894,1.3452406557343142,0.1061877585922584
11,2007-08-30,1463.67,1457.64,1468.43,2582960000.0,0.11,0,-0.418101328086562,1.5558966185456826,0.5834637949350413,0.5746564190888325,0.4,1463.76,1463.76,2824070000.0,2.1928997800816807,1.4598592378715596,-0.004189778156130724,1.8771661867249676,1.370097144995554,-0.41897781561307235,2.195540311093776,1.4817355739448843,2.1692015591989326,1.6948977923904112,1.3018824034414211,-0.9173419901084975,1.8455943843037483,1.3585265489874492,-0.026284117627495194,1.4594243291502098,1.208066359580553,0.32505812948341906,1.6389516973004725,1.2802154886191905,-1.8323392635474025,1.9225347634030516,1.3845717074606199,0.27762725115912096,1.9609603960462891,1.3985296275511332,0.6465736260649295,1.8527821571741454,1.358080892359509,0.3080965368685913
12,2007-08-31,1457.6,1473.98,1481.46,2731610000.0,0.0,0,1.1209900935759132,1.2559156153885191,0.5834637949350413,0.5834637949350413,0.11,1457.64,1468.43,2582960000.0,-0.418101328086562,1.5558966185456826,0.011147535636017695,1.7860164068018984,1.3364192481410533,1.1147535636017696,1.8771661867249676,1.370097144995554,-0.41897781561307235,2.195540311093776,1.4817355739448843,2.1692015591989326,1.6948977923904112,1.3018824034414211,-0.9173419901084975,2.1916033057185422,1.4804064663863579,2.4262704944747804,1.7052487908373632,1.3058517491803436,-1.401250501727928,1.9529076348735472,1.396083989027164,0.9549924357292099,1.8798430162629605,1.3697321839020724,0.3842702398903274,1.864320388026222,1.3624476779253245,0.6675256890585481
13,2007-09-04,1473.95,1489.42,1496.4,2766600000.0,0.53,0,1.0475040366897836,1.258469646123088,0.6573203176534252,0.5834637949350413,0.0,1473.98,1481.46,2731610000.0,1.1209900935759132,1.2559156153885191,0.010420557276321227,1.6850726152323625,1.2981034686157966,1.0420557276321227,1.7860164068018984,1.3364192481410533,1.1147535636017696,1.8771661867249676,1.370097144995554,-0.41897781561307235,2.195540311093776,1.4817355739448843,2.1692015591989326,1.8455943843037483,1.3585265489874492,-0.026284117627495194,1.4594243291502098,1.208066359580553,0.32505812948341906,1.7827517362530763,1.3348732872508011,0.5792771585402733,1.8477386624486833,1.3576475678277418,0.5979382089422509,1.8965558574665293,1.3753101220732165,0.7699539173655057
14,2007-09-07,1478.55,1453.55,1478.55,3191080000.0,-0.62,0,-2.408320017187904,1.7794857974208025,0.4478057614636059,0.6573203176534252,0.53,1489.42,1496.4,2766600000.0,1.0475040366897836,1.258469646123088,-0.02437794228044287,2.3877298146094543,1.5452280785079768,-2.437794228044287,1.6850726152323625,1.2981034686157966,1.0420557276321227,1.7860164068018984,1.3364192481410533,1.1147535636017696,1.8771661867249676,1.370097144995554,-0.41897781561307235,1.6948977923904112,1.3018824034414211,-0.9173419901084975,2.1916033057185422,1.4804064663863579,2.4262704944747804,1.952939612214572,1.3932502650882757,-0.0936616456034649,1.9863050668924918,1.406316702841053,0.29384776135509305,1.9245739301652312,1.3845703523763049,0.07508752843421045
15,2007-09-10,1453.5,1451.69,1462.25,2835720000.0,-0.18,0,-0.1279625743868417,1.4336620409584742,0.4197261011659865,0.4478057614636059,-0.62,1453.55,1478.55,3191080000.0,-2.408320017187904,1.7794857974208025,-0.001280445163999259,2.0107165137217042,1.4179973602661269,-0.1280445163999259,2.3877298146094543,1.5452280785079768,-2.437794228044287,1.6850726152323625,1.2981034686157966,1.0420557276321227,1.7860164068018984,1.3364192481410533,1.1147535636017696,2.195540311093776,1.4817355739448843,2.1692015591989326,1.8455943843037483,1.3585265489874492,-0.026284117627495194,2.027839647854507,1.4204429691299667,-0.5079276722706967,1.9493403074180775,1.3935690601053017,-0.16560145376467864,1.9481628057963678,1.3930661825589734,0.06055032860957749
16,2007-09-11,1451.68,1471.48,1472.47,3015330000.0,-0.02,0,1.3632387079886232,1.5676813099801237,0.4126984371184363,0.4197261011659865,-0.18,1451.69,1462.25,2835720000.0,-0.1279625743868417,1.4336620409584742,0.013540302039860078,1.992360377976827,1.4115099638248492,1.3540302039860077,2.0107165137217042,1.4179973602661269,-0.1280445163999259,2.3877298146094543,1.5452280785079768,-2.437794228044287,1.6850726152323625,1.2981034686157966,1.0420557276321227,1.8771661867249676,1.370097144995554,-0.41897781561307235,1.6948977923904112,1.3018824034414211,-0.9173419901084975,2.130268902102662,1.458245134199651,-0.403936180152735,1.9723791456684492,1.4018516238711605,0.18900015015513738,1.9906574608801413,1.4087272626137488,0.38503207062307826
17,2007-09-12,1471.09,1471.56,1479.5,2885720000.0,-0.36,0,0.0054367031831814,1.4806424967043093,0.431045241245046,0.4126984371184363,-0.02,1471.48,1472.47,3015330000.0,1.3632387079886232,1.5676813099801237,5.4365553998302845e-05,1.6803243705987176,1.296273262317293,0.005436555399830284,1.992360377976827,1.4115099638248492,1.3540302039860077,2.0107165137217042,1.4179973602661269,-0.1280445163999259,2.3877298146094543,1.5452280785079768,-2.437794228044287,1.7860164068018984,1.3364192481410533,1.1147535636017696,2.195540311093776,1.4817355739448843,2.1692015591989326,1.8944670874324165,1.375260195469423,0.410474080995304,1.951240738427813,1.3938224267064085,-0.032863251485250475,1.917055183666562,1.38223264666695,0.07592278436606359
18,2007-09-17,1484.23,1476.65,1484.23,2598390000.0,-0.1,1,0.3458914349397934,1.3837834539612714,0.2393324048264253,0.431045241245046,-0.36,1471.56,1479.5,2885720000.0,0.0054367031831814,1.4806424967043093,0.003452946063726019,1.440959412471307,1.2003996886334598,0.3452946063726019,1.6803243705987176,1.296273262317293,0.005436555399830284,1.992360377976827,1.4115099638248492,1.3540302039860077,2.0107165137217042,1.4179973602661269,-0.1280445163999259,1.6850726152323625,1.2981034686157966,1.0420557276321227,1.8771661867249676,1.370097144995554,-0.41897781561307235,1.7045480536822837,1.302727638258534,0.5682537885861466,1.9024180978756018,1.3742816707099412,-0.17221547573715465,1.8547399302017529,1.3579901529009366,0.18510455893544564
19,2007-09-18,1476.63,1519.78,1519.89,3708940000.0,-0.34,0,2.9208004605018045,1.2710429264934648,0.148323969741913,0.2393324048264253,-0.1,1476.65,1484.23,2598390000.0,0.3458914349397934,1.3837834539612714,0.028789578897168232,2.5651139191332444,1.6015973024244403,2.878957889716823,1.440959412471307,1.2003996886334598,0.3452946063726019,1.6803243705987176,1.296273262317293,0.005436555399830284,1.992360377976827,1.4115099638248492,1.3540302039860077,2.3877298146094543,1.5452280785079768,-2.437794228044287,1.7860164068018984,1.3364192481410533,1.1147535636017696,1.895465900734423,1.3660900844583976,1.0765630171630851,1.9378949187803598,1.3855555154932337,0.8911349478150672,1.9660395748205166,1.3958727320842776,0.4371337483804533
20,2007-09-19,1519.75,1529.03,1538.73,3846750000.0,-0.1,0,0.608640724315368,1.1597074020133595,0.1551773179301663,0.148323969741913,-0.34,1519.78,1519.89,3708940000.0,2.9208004605018045,1.2710429264934648,0.006067959880852994,2.2147164082435187,1.4881923290500858,0.6067959880852994,2.5651139191332444,1.6015973024244403,2.878957889716823,1.440959412471307,1.2003996886334598,0.3452946063726019,1.6803243705987176,1.296273262317293,0.005436555399830284,2.0107165137217042,1.4179973602661269,-0.1280445163999259,1.6850726152323625,1.2981034686157966,1.0420557276321227,2.0735965799493568,1.4300631067026621,1.277016161391575,1.9786948976847227,1.3995945092500255,1.0381030487121123,2.0417029738221104,1.4230282835748904,0.37495378558804987
21,2007-09-20,1528.68,1518.75,1529.14,2957700000.0,-0.28,0,-0.672321667985587,1.3614678162001426,0.1275931032618923,0.1551773179301663,-0.1,1529.03,1538.73,3846750000.0,0.608640724315368,1.1597074020133595,-0.006745919314823638,1.9383180636050152,1.392234916817207,-0.6745919314823638,2.2147164082435187,1.4881923290500858,0.6067959880852994,2.5651139191332444,1.6015973024244403,2.878957889716823,1.440959412471307,1.2003996886334598,0.3452946063726019,1.992360377976827,1.4115099638248492,1.3540302039860077,2.3877298146094543,1.5452280785079768,-2.437794228044287,2.239382796993926,1.494008182763911,0.9370539821065864,1.9678864348103606,1.395739499848497,0.632378621618438,1.9775012951071906,1.401172117619066,0.6268398279540389
22,2007-09-21,1518.75,1525.75,1530.89,3679460000.0,-0.37,0,0.4609053497942383,1.3229468413227736,0.1300769003320725,0.1275931032618923,-0.28,1518.75,1529.14,2957700000.0,-0.672321667985587,1.3614678162001426,0.004598464335745744,1.6697559280832859,1.2921903606215632,0.4598464335745744,1.9383180636050152,1.392234916817207,-0.6745919314823638,2.2147164082435187,1.4881923290500858,0.6067959880852994,2.5651139191332444,1.6015973024244403,2.878957889716823,1.6803243705987176,1.296273262317293,0.005436555399830284,2.0107165137217042,1.4179973602661269,-0.1280445163999259,1.9409301333106066,1.3908725354962854,0.13068349672583682,1.9657727463072743,1.3949229195093513,0.7232605972533869,1.928792640015988,1.383199689098414,0.7108242493789675
23,2007-09-24,1525.75,1517.72,1530.18,3131310000.0,-0.53,0,-0.5262985417007982,1.4391153539948656,0.1556598856481653,0.1300769003320725,-0.37,1525.75,1530.89,3679460000.0,0.4609053497942383,1.3229468413227736,-0.00527688371054936,1.4579772365692658,1.2074672817800347,-0.527688371054936,1.6697559280832859,1.2921903606215632,0.4598464335745744,1.9383180636050152,1.392234916817207,-0.6745919314823638,2.2147164082435187,1.4881923290500858,0.6067959880852994,1.440959412471307,1.2003996886334598,0.3452946063726019,1.992360377976827,1.4115099638248492,1.3540302039860077,1.6886837427525225,1.2972975197396017,-0.24747795632090833,1.969176311126866,1.396336438138666,0.5486640017678793,1.8524521912434793,1.3540507345205837,0.44200731008740407
24,2007-09-25,1516.33,1517.2,1518.27,3187770000.0,0.0,0,-0.0342619191945781,0.5717783658797864,0.2112581359380034,0.1556598856481653,-0.53,1517.72,1530.18,3131310000.0,-0.5262985417007982,1.4391153539948656,-0.00034267789931102213,1.237531385565229,1.1124438797374137,-0.034267789931102216,1.4579772365692658,1.2074672817800347,-0.527688371054936,1.6697559280832859,1.2921903606215632,0.4598464335745744,1.9383180636050152,1.392234916817207,-0.6745919314823638,2.5651139191332444,1.6015973024244403,2.878957889716823,1.6803243705987176,1.296273262317293,0.005436555399830284,1.4550881834059268,1.2040338407130038,-0.03403657580382113,1.7036598044132627,1.2985057536012607,-0.033981134161705756,1.7891960505244096,1.3277893941520291,0.43633526075441376
25,2007-09-27,1527.31,1531.38,1532.45,2872180000.0,0.11,1,0.9346163986290624,0.6728357311098558,0.2642536660105209,0.2112581359380034,0.0,1517.2,1518.27,3187770000.0,-0.0342619191945781,0.5717783658797864,0.009302758833849225,1.1947112379354536,1.0930284707799032,0.9302758833849225,1.237531385565229,1.1124438797374137,-0.034267789931102216,1.4579772365692658,1.2074672817800347,-0.527688371054936,1.6697559280832859,1.2921903606215632,0.4598464335745744,2.2147164082435187,1.4881923290500858,0.6067959880852994,1.440959412471307,1.2003996886334598,0.3452946063726019,1.2967399533566495,1.1376465440991173,0.12277324079962826,1.49965877035165,1.2194729819472243,0.03071484489821885,1.7540177398764303,1.3124506487443786,0.5199040146133167
26,2007-10-05,1543.83,1557.58,1561.91,2919030000.0,0.06,1,1.710875158353886,0.8652951452820881,0.2858845920996791,0.2642536660105209,0.11,1531.38,1532.45,2872180000.0,0.9346163986290624,0.6728357311098558,0.016964045059882263,1.4850159420122568,1.2186123017646986,1.6964045059882262,1.1947112379354536,1.0930284707799032,0.9302758833849225,1.237531385565229,1.1124438797374137,-0.034267789931102216,1.4579772365692658,1.2074672817800347,-0.527688371054936,1.9383180636050152,1.392234916817207,-0.6745919314823638,2.5651139191332444,1.6015973024244403,2.878957889716823,1.3057528551709798,1.1413615507606718,0.864137533147349,1.4089983460330981,1.1847484589367228,0.5049141323923368,1.5997180288591466,1.2577385057929864,0.3509678169378029
27,2007-10-08,1556.51,1552.57,1556.51,2040650000.0,-0.26,0,-0.321652820400875,0.9434505995986466,0.26801119379608,0.2858845920996791,0.06,1557.58,1561.91,2919030000.0,1.710875158353886,0.8652951452820881,-0.003221712350472756,1.2765592236564347,1.1298492039455685,-0.32217123504727563,1.4850159420122568,1.2186123017646986,1.6964045059882262,1.1947112379354536,1.0930284707799032,0.9302758833849225,1.237531385565229,1.1124438797374137,-0.034267789931102216,1.6697559280832859,1.2921903606215632,0.4598464335745744,2.2147164082435187,1.4881923290500858,0.6067959880852994,1.3187621345347151,1.1471633254967235,0.7681697181086244,1.3303590051477279,1.1522802276015238,0.3485105986679669,1.4656955739181343,1.2065466307780555,0.2182582136331493
28,2007-10-10,1564.97,1562.46,1565.42,3044760000.0,0.03,1,0.6370083152450468,0.8059211378943496,0.1444645285182489,0.26801119379608,-0.26,1552.57,1556.51,2040650000.0,-0.321652820400875,0.9434505995986466,0.006349879924868334,1.1522334006592256,1.073421352805703,0.6349879924868334,1.2765592236564347,1.1298492039455685,-0.32217123504727563,1.4850159420122568,1.2186123017646986,1.6964045059882262,1.1947112379354536,1.0930284707799032,0.9302758833849225,1.4579772365692658,1.2074672817800347,-0.527688371054936,1.9383180636050152,1.392234916817207,-0.6745919314823638,1.3046028554426392,1.1406276195053233,0.6697404211425949,1.26921023796572,1.1254710418066574,0.5810458713763207,1.3533977649258788,1.161001835919269,0.4053410599144632
29,2007-10-11,1564.71,1554.41,1576.08,3911260000.0,-0.59,1,-0.5152131894576417,0.9191111716570838,0.2948728539557345,0.1444645285182489,0.03,1562.46,1565.42,3044760000.0,0.6370083152450468,0.8059211378943496,-0.005165449889845531,1.0270916740417364,1.0134553142796856,-0.5165449889845531,1.1522334006592256,1.073421352805703,0.6349879924868334,1.2765592236564347,1.1298492039455685,-0.32217123504727563,1.4850159420122568,1.2186123017646986,1.6964045059882262,1.237531385565229,1.1124438797374137,-0.034267789931102216,1.6697559280832859,1.2921903606215632,0.4598464335745744,1.151961432785799,1.072241957010319,-0.06790941051499833,1.2271222956610215,1.105673328715112,0.48459043156563053,1.2615885857770859,1.1211825435847154,0.2658565709774449
30,2007-10-12,1555.41,1561.8,1563.03,2788690000.0,0.61,1,0.4754215425788466,0.8858070086945349,0.4437904911103886,0.2948728539557345,-0.59,1554.41,1576.08,3911260000.0,-0.5152131894576417,0.9191111716570838,0.004742949835549241,0.9165775520990518,0.9573805680600854,0.47429498355492405,1.0270916740417364,1.0134553142796856,-0.5165449889845531,1.1522334006592256,1.073421352805703,0.6349879924868334,1.2765592236564347,1.1298492039455685,-0.32217123504727563,1.1947112379354536,1.0930284707799032,0.9302758833849225,1.4579772365692658,1.2074672817800347,-0.527688371054936,1.0319675422666714,1.014752411715158,0.19757932901906824,1.1714955584937412,1.0785437481711484,0.3933942515996308,1.1842457737099126,1.0854558701961512,0.40899705020742505
31,2007-10-15,1562.25,1548.7,1564.73,3139290000.0,0.03,1,-0.8387757715456412,0.6404712454633943,0.4424703379888871,0.4437904911103886,0.61,1561.8,1563.03,2788690000.0,0.4754215425788466,0.8858070086945349,-0.008423132906445861,0.9034122416759481,0.9504800059317124,-0.842313290644586,0.9165775520990518,0.9573805680600854,0.47429498355492405,1.0270916740417364,1.0134553142796856,-0.5165449889845531,1.1522334006592256,1.073421352805703,0.6349879924868334,1.4850159420122568,1.2186123017646986,1.6964045059882262,1.237531385565229,1.1124438797374137,-0.034267789931102216,0.9490271559389121,0.9737719627571612,-0.2948544320247382,1.0551748184264793,1.024917289004551,-0.11434930772693161,1.1365144674400154,1.0623181739381937,0.29356197867692735
32,2007-10-16,1547.81,1538.53,1547.81,3234560000.0,-0.03,0,-0.656679795957904,0.6838597065182894,0.4249705872175155,0.4424703379888871,0.03,1548.7,1564.73,3139290000.0,-0.8387757715456412,0.6404712454633943,-0.006588454237633074,0.8479096357961589,0.9208200887231767,-0.6588454237633075,0.9034122416759481,0.9504800059317124,-0.842313290644586,0.9165775520990518,0.9573805680600854,0.47429498355492405,1.0270916740417364,1.0134553142796856,-0.5165449889845531,1.2765592236564347,1.1298492039455685,-0.32217123504727563,1.1947112379354536,1.0930284707799032,0.9302758833849225,0.8892998098570529,0.9428935542383249,-0.342287910284323,0.9694449008544241,0.9831114659600726,-0.18168414547013798,1.0869713814201158,1.0377169765015186,0.06654464908432302
33,2007-10-17,1544.43,1541.23,1550.66,3638070000.0,-0.68,1,0.1754921905975148,0.5672861242595235,0.5237556682270846,0.4249705872175155,-0.03,1538.53,1547.81,3234560000.0,-0.656679795957904,0.6838597065182894,0.0017533838297333249,0.7366014601514342,0.8582548922968247,0.17533838297333249,0.8479096357961589,0.9208200887231767,-0.6588454237633075,0.9034122416759481,0.9504800059317124,-0.842313290644586,0.9165775520990518,0.9573805680600854,0.47429498355492405,1.1522334006592256,1.073421352805703,0.6349879924868334,1.4850159420122568,1.2186123017646986,1.6964045059882262,0.829307779207847,0.909851662317238,-0.4419401104781869,0.8863185127528659,0.940078173858297,-0.2736140673728381,0.9800550268685699,0.9862373465775366,-0.1507505113463761
34,2007-10-18,1539.29,1540.07,1542.79,3203210000.0,0.03,0,-0.0752645614217284,0.5540876046560573,0.4574057279921186,0.5237556682270846,-0.68,1541.23,1550.66,3638070000.0,0.1754921905975148,0.5672861242595235,-0.0007529289941262702,0.6402727249601226,0.8001704349450326,-0.07529289941262701,0.7366014601514342,0.8582548922968247,0.17533838297333249,0.8479096357961589,0.9208200887231767,-0.6588454237633075,0.9034122416759481,0.9504800059317124,-0.842313290644586,1.0270916740417364,1.0134553142796856,-0.5165449889845531,1.2765592236564347,1.1298492039455685,-0.32217123504727563,0.7415946069692385,0.8597484719883446,-0.18626664673420054,0.8089547229365431,0.8974211979913663,-0.1853636494584529,0.8891569556262396,0.9391403795774601,-0.11548217768428344
35,2007-10-19,1540.0,1500.63,1540.0,4160970000.0,-0.47,0,-2.560922555468248,1.0723029424691004,0.3298181317029128,0.4574057279921186,0.03,1540.07,1542.79,3203210000.0,-0.0752645614217284,0.5540876046560573,-0.02594285000511308,1.6491310751839017,1.2841849847992701,-2.594285000511308,0.6402727249601226,0.8001704349450326,-0.07529289941262701,0.7366014601514342,0.8582548922968247,0.17533838297333249,0.8479096357961589,0.9208200887231767,-0.6588454237633075,0.9165775520990518,0.9573805680600854,0.47429498355492405,1.1522334006592256,1.073421352805703,0.6349879924868334,1.0086684200984861,0.9808701040137091,-0.8314131723168674,0.955465427553513,0.9627820813392033,-0.7990796462716994,0.9601423377011934,0.9692494698622554,-0.5768068909697323
36,2007-10-22,1497.79,1506.32,1508.06,3471830000.0,0.1099999999999999,0,0.3791740802196353,1.1906132227342936,0.3467275587547087,0.3298181317029128,-0.47,1500.63,1540.0,4160970000.0,-2.560922555468248,1.0723029424691004,0.0037845702731832947,1.4189874325123717,1.191212589134438,0.3784570273183295,1.6491310751839017,1.2841849847992701,-2.594285000511308,0.6402727249601226,0.8001704349450326,-0.07529289941262701,0.7366014601514342,0.8582548922968247,0.17533838297333249,0.9034122416759481,0.9504800059317124,-0.842313290644586,1.0270916740417364,1.0134553142796856,-0.5165449889845531,1.2361304108854652,1.0918560029595803,-0.7637069575352018,1.0585804657207978,1.0109285979797484,-0.5549255826791162,1.0161274460541414,0.9946433662700772,-0.4489494600693204
